symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
TCS,2017-01-24 00:00:00+00:00,5.06,5.146,5.0085,5.08,235326,4.7606760563,4.8415887324,4.7122225352,4.7794929577,235326,0.0,1.0
TCS,2017-01-25 00:00:00+00:00,5.1,5.1999,5.05,5.07,233969,4.7983098592,4.8923002817,4.7512676056,4.770084507,233969,0.0,1.0
TCS,2017-01-26 00:00:00+00:00,5.01,5.11,5.0,5.11,215136,4.7136338028,4.8077183099,4.7042253521,4.8077183099,215136,0.0,1.0
TCS,2017-01-27 00:00:00+00:00,5.06,5.07,4.99,5.01,331681,4.7606760563,4.770084507,4.6948169014,4.7136338028,331681,0.0,1.0
TCS,2017-01-30 00:00:00+00:00,4.88,5.04,4.85,5.03,330933,4.5913239437,4.7418591549,4.5630985915,4.7324507042,330933,0.0,1.0
TCS,2017-01-31 00:00:00+00:00,4.87,4.88,4.75,4.83,190767,4.581915493,4.5913239437,4.4690140845,4.5442816901,190767,0.0,1.0
TCS,2017-02-01 00:00:00+00:00,4.77,5.03,4.71,4.9,243096,4.4878309859,4.7324507042,4.4313802817,4.6101408451,243096,0.0,1.0
TCS,2017-02-02 00:00:00+00:00,4.68,4.85,4.65,4.76,251461,4.4031549296,4.5630985915,4.3749295775,4.4784225352,251461,0.0,1.0
TCS,2017-02-03 00:00:00+00:00,4.65,4.76,4.64,4.68,285534,4.3749295775,4.4784225352,4.3655211268,4.4031549296,285534,0.0,1.0
TCS,2017-02-06 00:00:00+00:00,4.63,4.88,4.62,4.65,285735,4.3561126761,4.5913239437,4.3467042254,4.3749295775,285735,0.0,1.0
TCS,2017-02-07 00:00:00+00:00,4.32,4.63,4.3,4.63,649927,4.0644507042,4.3561126761,4.0456338028,4.3561126761,649927,0.0,1.0
TCS,2017-02-08 00:00:00+00:00,3.8,4.2,3.75,4.2,1645498,3.5752112676,3.9515492958,3.5281690141,3.9515492958,1645498,0.0,1.0
TCS,2017-02-09 00:00:00+00:00,4.21,4.25,3.85,3.85,1255218,3.9609577465,3.9985915493,3.6222535211,3.6222535211,1255218,0.0,1.0
TCS,2017-02-10 00:00:00+00:00,4.2,4.54,4.195,4.38,687363,3.9515492958,4.2714366197,3.9468450704,4.1209014085,687363,0.0,1.0
TCS,2017-02-13 00:00:00+00:00,4.38,4.45,4.2,4.2,311755,4.1209014085,4.1867605634,3.9515492958,3.9515492958,311755,0.0,1.0
TCS,2017-02-14 00:00:00+00:00,4.25,4.36,4.2,4.35,339845,3.9985915493,4.102084507,3.9515492958,4.0926760563,339845,0.0,1.0
TCS,2017-02-15 00:00:00+00:00,4.27,4.35,4.21,4.3,215160,4.0174084507,4.0926760563,3.9609577465,4.0456338028,215160,0.0,1.0
TCS,2017-02-16 00:00:00+00:00,4.26,4.3,4.18,4.25,192421,4.008,4.0456338028,3.9327323944,3.9985915493,192421,0.0,1.0
TCS,2017-02-17 00:00:00+00:00,4.31,4.34,4.19,4.27,229556,4.0550422535,4.0832676056,3.9421408451,4.0174084507,229556,0.0,1.0
TCS,2017-02-21 00:00:00+00:00,4.31,4.38,4.22,4.3,171382,4.0550422535,4.1209014085,3.9703661972,4.0456338028,171382,0.0,1.0
TCS,2017-02-22 00:00:00+00:00,4.26,4.33,4.21,4.32,97796,4.008,4.0738591549,3.9609577465,4.0644507042,97796,0.0,1.0
TCS,2017-02-23 00:00:00+00:00,4.21,4.3,4.19,4.29,155471,3.9609577465,4.0456338028,3.9421408451,4.0362253521,155471,0.0,1.0
TCS,2017-02-24 00:00:00+00:00,4.3,4.338,4.16,4.23,260997,4.0456338028,4.0813859155,3.913915493,3.9797746479,260997,0.0,1.0
TCS,2017-02-27 00:00:00+00:00,4.3,4.37,4.21,4.27,241317,4.0456338028,4.1114929577,3.9609577465,4.0174084507,241317,0.0,1.0
TCS,2017-02-28 00:00:00+00:00,4.2,4.3025,4.1,4.27,293465,3.9515492958,4.0479859155,3.8574647887,4.0174084507,293465,0.0,1.0
TCS,2017-03-01 00:00:00+00:00,4.21,4.32,4.12,4.17,244926,3.9609577465,4.0644507042,3.8762816901,3.9233239437,244926,0.0,1.0
TCS,2017-03-02 00:00:00+00:00,4.21,4.2527,4.15,4.21,204641,3.9609577465,4.001131831,3.9045070423,3.9609577465,204641,0.0,1.0
TCS,2017-03-03 00:00:00+00:00,4.12,4.26,4.05,4.21,307283,3.8762816901,4.008,3.8104225352,3.9609577465,307283,0.0,1.0
TCS,2017-03-06 00:00:00+00:00,4.05,4.12,4.0,4.1,376645,3.8104225352,3.8762816901,3.7633802817,3.8574647887,376645,0.0,1.0
TCS,2017-03-07 00:00:00+00:00,3.96,4.0769,3.87,4.05,494196,3.7257464789,3.8357312676,3.6410704225,3.8104225352,494196,0.0,1.0
TCS,2017-03-08 00:00:00+00:00,4.39,4.4,3.93,3.95,346435,4.1303098592,4.1397183099,3.6975211268,3.7163380282,346435,0.0,1.0
TCS,2017-03-09 00:00:00+00:00,3.94,4.35,3.92,4.35,391232,3.7069295775,4.0926760563,3.6881126761,4.0926760563,391232,0.0,1.0
TCS,2017-03-10 00:00:00+00:00,4.01,4.06,3.95,4.0,161236,3.7727887324,3.8198309859,3.7163380282,3.7633802817,161236,0.0,1.0
TCS,2017-03-13 00:00:00+00:00,3.96,4.01,3.92,4.01,240196,3.7257464789,3.7727887324,3.6881126761,3.7727887324,240196,0.0,1.0
TCS,2017-03-14 00:00:00+00:00,3.92,4.02,3.85,3.93,178002,3.6881126761,3.7821971831,3.6222535211,3.6975211268,178002,0.0,1.0
TCS,2017-03-15 00:00:00+00:00,3.98,4.01,3.86,3.94,219963,3.7445633803,3.7727887324,3.6316619718,3.7069295775,219963,0.0,1.0
TCS,2017-03-16 00:00:00+00:00,4.1,4.16,3.98,3.98,184978,3.8574647887,3.913915493,3.7445633803,3.7445633803,184978,0.0,1.0
TCS,2017-03-17 00:00:00+00:00,4.14,4.15,4.02,4.13,214232,3.8950985915,3.9045070423,3.7821971831,3.8856901408,214232,0.0,1.0
TCS,2017-03-20 00:00:00+00:00,4.0,4.14,3.945,4.14,206144,3.7633802817,3.8950985915,3.7116338028,3.8950985915,206144,0.0,1.0
TCS,2017-03-21 00:00:00+00:00,3.96,4.02,3.85,4.02,191838,3.7257464789,3.7821971831,3.6222535211,3.7821971831,191838,0.0,1.0
TCS,2017-03-22 00:00:00+00:00,3.94,3.94,3.82,3.94,163570,3.7069295775,3.7069295775,3.594028169,3.7069295775,163570,0.0,1.0
TCS,2017-03-23 00:00:00+00:00,3.97,4.03,3.93,3.93,135162,3.7351549296,3.7916056338,3.6975211268,3.6975211268,135162,0.0,1.0
TCS,2017-03-24 00:00:00+00:00,3.95,3.98,3.9,3.98,149299,3.7163380282,3.7445633803,3.6692957746,3.7445633803,149299,0.0,1.0
TCS,2017-03-27 00:00:00+00:00,3.96,3.98,3.88,3.89,160899,3.7257464789,3.7445633803,3.6504788732,3.6598873239,160899,0.0,1.0
TCS,2017-03-28 00:00:00+00:00,4.05,4.05,3.96,3.96,174787,3.8104225352,3.8104225352,3.7257464789,3.7257464789,174787,0.0,1.0
TCS,2017-03-29 00:00:00+00:00,4.4,4.425,4.02,4.05,356054,4.1397183099,4.1632394366,3.7821971831,3.8104225352,356054,0.0,1.0
TCS,2017-03-30 00:00:00+00:00,4.37,4.47,4.31,4.4,217467,4.1114929577,4.2055774648,4.0550422535,4.1397183099,217467,0.0,1.0
TCS,2017-03-31 00:00:00+00:00,4.23,4.35,4.21,4.35,122922,3.9797746479,4.0926760563,3.9609577465,4.0926760563,122922,0.0,1.0
TCS,2017-04-03 00:00:00+00:00,4.08,4.26,4.05,4.26,107515,3.8386478873,4.008,3.8104225352,4.008,107515,0.0,1.0
TCS,2017-04-04 00:00:00+00:00,4.1,4.14,4.05,4.05,140356,3.8574647887,3.8950985915,3.8104225352,3.8104225352,140356,0.0,1.0
TCS,2017-04-05 00:00:00+00:00,4.06,4.18,4.03,4.1,153287,3.8198309859,3.9327323944,3.7916056338,3.8574647887,153287,0.0,1.0
TCS,2017-04-06 00:00:00+00:00,4.15,4.19,4.03,4.11,116000,3.9045070423,3.9421408451,3.7916056338,3.8668732394,116000,0.0,1.0
TCS,2017-04-07 00:00:00+00:00,4.07,4.19,4.07,4.15,145123,3.8292394366,3.9421408451,3.8292394366,3.9045070423,145123,0.0,1.0
TCS,2017-04-10 00:00:00+00:00,4.21,4.26,3.96,4.03,117826,3.9609577465,4.008,3.7257464789,3.7916056338,117826,0.0,1.0
TCS,2017-04-11 00:00:00+00:00,4.21,4.24,4.15,4.2,66113,3.9609577465,3.9891830986,3.9045070423,3.9515492958,66113,0.0,1.0
TCS,2017-04-12 00:00:00+00:00,4.05,4.17,3.97,4.17,192152,3.8104225352,3.9233239437,3.7351549296,3.9233239437,192152,0.0,1.0
TCS,2017-04-13 00:00:00+00:00,4.03,4.1,3.97,4.07,155830,3.7916056338,3.8574647887,3.7351549296,3.8292394366,155830,0.0,1.0
TCS,2017-04-17 00:00:00+00:00,4.1,4.13,3.97,4.06,159026,3.8574647887,3.8856901408,3.7351549296,3.8198309859,159026,0.0,1.0
TCS,2017-04-18 00:00:00+00:00,4.04,4.09,4.02,4.06,87570,3.8010140845,3.848056338,3.7821971831,3.8198309859,87570,0.0,1.0
TCS,2017-04-19 00:00:00+00:00,4.09,4.13,4.02,4.06,137471,3.848056338,3.8856901408,3.7821971831,3.8198309859,137471,0.0,1.0
TCS,2017-04-20 00:00:00+00:00,4.27,4.3,4.07,4.1,167128,4.0174084507,4.0456338028,3.8292394366,3.8574647887,167128,0.0,1.0
TCS,2017-04-21 00:00:00+00:00,4.24,4.28,4.12,4.25,81953,3.9891830986,4.0268169014,3.8762816901,3.9985915493,81953,0.0,1.0
TCS,2017-04-24 00:00:00+00:00,4.26,4.33,4.19,4.3,84648,4.008,4.0738591549,3.9421408451,4.0456338028,84648,0.0,1.0
TCS,2017-04-25 00:00:00+00:00,4.24,4.3084,4.14,4.26,94921,3.9891830986,4.0535369014,3.8950985915,4.008,94921,0.0,1.0
TCS,2017-04-26 00:00:00+00:00,4.32,4.4203,4.23,4.24,178685,4.0644507042,4.1588174648,3.9797746479,3.9891830986,178685,0.0,1.0
TCS,2017-04-27 00:00:00+00:00,4.34,4.37,4.22,4.33,102509,4.0832676056,4.1114929577,3.9703661972,4.0738591549,102509,0.0,1.0
TCS,2017-04-28 00:00:00+00:00,4.12,4.37,4.11,4.33,157044,3.8762816901,4.1114929577,3.8668732394,4.0738591549,157044,0.0,1.0
TCS,2017-05-01 00:00:00+00:00,4.18,4.19,4.05,4.1,83517,3.9327323944,3.9421408451,3.8104225352,3.8574647887,83517,0.0,1.0
TCS,2017-05-02 00:00:00+00:00,4.29,4.35,4.12,4.12,118773,4.0362253521,4.0926760563,3.8762816901,3.8762816901,118773,0.0,1.0
TCS,2017-05-03 00:00:00+00:00,4.21,4.3,4.12,4.25,104814,3.9609577465,4.0456338028,3.8762816901,3.9985915493,104814,0.0,1.0
TCS,2017-05-04 00:00:00+00:00,4.04,4.24,4.04,4.24,89751,3.8010140845,3.9891830986,3.8010140845,3.9891830986,89751,0.0,1.0
TCS,2017-05-05 00:00:00+00:00,4.11,4.15,4.03,4.12,60797,3.8668732394,3.9045070423,3.7916056338,3.8762816901,60797,0.0,1.0
TCS,2017-05-08 00:00:00+00:00,4.09,4.12,4.06,4.11,57276,3.848056338,3.8762816901,3.8198309859,3.8668732394,57276,0.0,1.0
TCS,2017-05-09 00:00:00+00:00,4.09,4.145,3.97,4.09,100093,3.848056338,3.8998028169,3.7351549296,3.848056338,100093,0.0,1.0
TCS,2017-05-10 00:00:00+00:00,4.04,4.1,4.01,4.08,92153,3.8010140845,3.8574647887,3.7727887324,3.8386478873,92153,0.0,1.0
TCS,2017-05-11 00:00:00+00:00,3.98,4.09,3.9,4.06,170934,3.7445633803,3.848056338,3.6692957746,3.8198309859,170934,0.0,1.0
TCS,2017-05-12 00:00:00+00:00,3.9,3.98,3.87,3.93,168484,3.6692957746,3.7445633803,3.6410704225,3.6975211268,168484,0.0,1.0
TCS,2017-05-15 00:00:00+00:00,3.93,3.98,3.86,3.9,106113,3.6975211268,3.7445633803,3.6316619718,3.6692957746,106113,0.0,1.0
TCS,2017-05-16 00:00:00+00:00,3.88,3.9231,3.81,3.9,128857,3.6504788732,3.6910292958,3.5846197183,3.6692957746,128857,0.0,1.0
TCS,2017-05-17 00:00:00+00:00,3.9,3.96,3.82,3.84,126154,3.6692957746,3.7257464789,3.594028169,3.6128450704,126154,0.0,1.0
TCS,2017-05-18 00:00:00+00:00,3.9,3.99,3.82,3.91,190149,3.6692957746,3.753971831,3.594028169,3.6787042254,190149,0.0,1.0
TCS,2017-05-19 00:00:00+00:00,4.01,4.02,3.86,3.9,199727,3.7727887324,3.7821971831,3.6316619718,3.6692957746,199727,0.0,1.0
TCS,2017-05-22 00:00:00+00:00,4.19,4.23,3.97,4.04,191618,3.9421408451,3.9797746479,3.7351549296,3.8010140845,191618,0.0,1.0
TCS,2017-05-23 00:00:00+00:00,4.15,4.25,4.09,4.15,328325,3.9045070423,3.9985915493,3.848056338,3.9045070423,328325,0.0,1.0
TCS,2017-05-24 00:00:00+00:00,5.5,6.07,5.1801,5.6,9697479,5.1746478873,5.7109295775,4.8736715493,5.2687323944,9697479,0.0,1.0
TCS,2017-05-25 00:00:00+00:00,5.58,5.69,5.4,5.55,1700336,5.249915493,5.3534084507,5.0805633803,5.2216901408,1700336,0.0,1.0
TCS,2017-05-26 00:00:00+00:00,5.68,5.69,5.3808,5.57,955723,5.344,5.3534084507,5.0624991549,5.2405070423,955723,0.0,1.0
TCS,2017-05-30 00:00:00+00:00,5.78,5.8293,5.49,5.65,865628,5.438084507,5.484468169,5.1652394366,5.3157746479,865628,0.0,1.0
TCS,2017-05-31 00:00:00+00:00,5.76,5.83,5.61,5.69,581074,5.4192676056,5.4851267606,5.2781408451,5.3534084507,581074,0.0,1.0
TCS,2017-06-01 00:00:00+00:00,5.78,5.94,5.68,5.71,457349,5.438084507,5.5886197183,5.344,5.3722253521,457349,0.0,1.0
TCS,2017-06-02 00:00:00+00:00,5.63,5.77,5.54,5.72,419934,5.2969577465,5.4286760563,5.2122816901,5.3816338028,419934,0.0,1.0
TCS,2017-06-05 00:00:00+00:00,5.63,5.72,5.45,5.55,372057,5.2969577465,5.3816338028,5.1276056338,5.2216901408,372057,0.0,1.0
TCS,2017-06-06 00:00:00+00:00,5.36,5.6,5.22,5.59,485052,5.0429295775,5.2687323944,4.9112112676,5.2593239437,485052,0.0,1.0
TCS,2017-06-07 00:00:00+00:00,5.45,5.48,5.24,5.32,325281,5.1276056338,5.1558309859,4.930028169,5.0052957746,325281,0.0,1.0
TCS,2017-06-08 00:00:00+00:00,5.62,5.7,5.4165,5.44,291859,5.2875492958,5.3628169014,5.0960873239,5.1181971831,291859,0.0,1.0
TCS,2017-06-09 00:00:00+00:00,5.82,5.89,5.52,5.6,520508,5.4757183099,5.5415774648,5.1934647887,5.2687323944,520508,0.0,1.0
TCS,2017-06-12 00:00:00+00:00,5.84,5.99,5.8,5.83,313755,5.4945352113,5.6356619718,5.4569014085,5.4851267606,313755,0.0,1.0
TCS,2017-06-13 00:00:00+00:00,5.94,5.99,5.7694,5.87,376003,5.5886197183,5.6356619718,5.4281115493,5.5227605634,376003,0.0,1.0
TCS,2017-06-14 00:00:00+00:00,5.98,5.99,5.73,5.92,399668,5.6262535211,5.6356619718,5.3910422535,5.5698028169,399668,0.0,1.0
TCS,2017-06-15 00:00:00+00:00,5.91,6.12,5.77,5.86,792628,5.5603943662,5.757971831,5.4286760563,5.5133521127,792628,0.0,1.0
TCS,2017-06-16 00:00:00+00:00,5.75,5.87,5.57,5.87,295130,5.4098591549,5.5227605634,5.2405070423,5.5227605634,295130,0.0,1.0
TCS,2017-06-19 00:00:00+00:00,5.85,5.93,5.65,5.77,261552,5.503943662,5.5792112676,5.3157746479,5.4286760563,261552,0.0,1.0
TCS,2017-06-20 00:00:00+00:00,5.76,5.89,5.551,5.89,313339,5.4192676056,5.5415774648,5.2226309859,5.5415774648,313339,0.0,1.0
TCS,2017-06-21 00:00:00+00:00,5.41,5.8,5.32,5.79,507389,5.089971831,5.4569014085,5.0052957746,5.4474929577,507389,0.0,1.0
TCS,2017-06-22 00:00:00+00:00,5.49,5.571,5.35,5.41,346032,5.1652394366,5.2414478873,5.0335211268,5.089971831,346032,0.0,1.0
TCS,2017-06-23 00:00:00+00:00,5.41,5.58,5.38,5.5,459529,5.089971831,5.249915493,5.0617464789,5.1746478873,459529,0.0,1.0
TCS,2017-06-26 00:00:00+00:00,5.67,5.73,5.41,5.41,308853,5.3345915493,5.3910422535,5.089971831,5.089971831,308853,0.0,1.0
TCS,2017-06-27 00:00:00+00:00,5.7,5.77,5.54,5.67,200495,5.3628169014,5.4286760563,5.2122816901,5.3345915493,200495,0.0,1.0
TCS,2017-06-28 00:00:00+00:00,5.69,5.81,5.62,5.74,165253,5.3534084507,5.4663098592,5.2875492958,5.4004507042,165253,0.0,1.0
TCS,2017-06-29 00:00:00+00:00,5.86,5.87,5.64,5.7,284632,5.5133521127,5.5227605634,5.3063661972,5.3628169014,284632,0.0,1.0
TCS,2017-06-30 00:00:00+00:00,5.92,5.96,5.66,5.86,208167,5.5698028169,5.6074366197,5.3251830986,5.5133521127,208167,0.0,1.0
TCS,2017-07-03 00:00:00+00:00,6.28,6.37,5.88,5.95,291094,5.9085070423,5.9931830986,5.5321690141,5.598028169,291094,0.0,1.0
TCS,2017-07-05 00:00:00+00:00,5.67,6.22,5.62,6.22,302781,5.3345915493,5.852056338,5.2875492958,5.852056338,302781,0.0,1.0
TCS,2017-07-06 00:00:00+00:00,5.67,5.95,5.5801,5.65,269229,5.3345915493,5.598028169,5.2500095775,5.3157746479,269229,0.0,1.0
TCS,2017-07-07 00:00:00+00:00,5.58,5.7,5.565,5.67,199115,5.249915493,5.3628169014,5.2358028169,5.3345915493,199115,0.0,1.0
TCS,2017-07-10 00:00:00+00:00,5.44,5.64,5.42,5.58,187573,5.1181971831,5.3063661972,5.0993802817,5.249915493,187573,0.0,1.0
TCS,2017-07-11 00:00:00+00:00,5.57,5.61,5.43,5.43,221609,5.2405070423,5.2781408451,5.1087887324,5.1087887324,221609,0.0,1.0
TCS,2017-07-12 00:00:00+00:00,5.66,5.74,5.49,5.6,171147,5.3251830986,5.4004507042,5.1652394366,5.2687323944,171147,0.0,1.0
TCS,2017-07-13 00:00:00+00:00,5.77,5.79,5.64,5.65,313813,5.4286760563,5.4474929577,5.3063661972,5.3157746479,313813,0.0,1.0
TCS,2017-07-14 00:00:00+00:00,5.76,5.84,5.63,5.77,213380,5.4192676056,5.4945352113,5.2969577465,5.4286760563,213380,0.0,1.0
TCS,2017-07-17 00:00:00+00:00,5.66,5.85,5.63,5.7,158767,5.3251830986,5.503943662,5.2969577465,5.3628169014,158767,0.0,1.0
TCS,2017-07-18 00:00:00+00:00,5.58,5.74,5.53,5.62,140435,5.249915493,5.4004507042,5.2028732394,5.2875492958,140435,0.0,1.0
TCS,2017-07-19 00:00:00+00:00,5.57,5.67,5.53,5.63,192873,5.2405070423,5.3345915493,5.2028732394,5.2969577465,192873,0.0,1.0
TCS,2017-07-20 00:00:00+00:00,5.55,5.62,5.4,5.58,191825,5.2216901408,5.2875492958,5.0805633803,5.249915493,191825,0.0,1.0
TCS,2017-07-21 00:00:00+00:00,5.23,5.61,5.21,5.59,312687,4.9206197183,5.2781408451,4.9018028169,5.2593239437,312687,0.0,1.0
TCS,2017-07-24 00:00:00+00:00,5.27,5.34,5.2091,5.22,225067,4.9582535211,5.0241126761,4.9009560563,4.9112112676,225067,0.0,1.0
TCS,2017-07-25 00:00:00+00:00,5.47,5.55,5.27,5.3,212739,5.1464225352,5.2216901408,4.9582535211,4.9864788732,212739,0.0,1.0
TCS,2017-07-26 00:00:00+00:00,5.38,5.52,5.255,5.46,182695,5.0617464789,5.1934647887,4.9441408451,5.1370140845,182695,0.0,1.0
TCS,2017-07-27 00:00:00+00:00,5.33,5.44,5.27,5.39,86304,5.0147042254,5.1181971831,4.9582535211,5.0711549296,86304,0.0,1.0
TCS,2017-07-28 00:00:00+00:00,5.28,5.42,5.26,5.31,73473,4.9676619718,5.0993802817,4.9488450704,4.9958873239,73473,0.0,1.0
TCS,2017-07-31 00:00:00+00:00,5.35,5.37,5.2062,5.29,173794,5.0335211268,5.0523380282,4.8982276056,4.9770704225,173794,0.0,1.0
TCS,2017-08-01 00:00:00+00:00,5.55,5.57,5.33,5.43,167548,5.2216901408,5.2405070423,5.0147042254,5.1087887324,167548,0.0,1.0
TCS,2017-08-02 00:00:00+00:00,5.51,5.55,5.41,5.5,423816,5.184056338,5.2216901408,5.089971831,5.1746478873,423816,0.0,1.0
TCS,2017-08-03 00:00:00+00:00,4.32,5.35,4.2701,5.24,1206859,4.0644507042,5.0335211268,4.0175025352,4.930028169,1206859,0.0,1.0
TCS,2017-08-04 00:00:00+00:00,4.7,4.73,4.38,4.38,553180,4.421971831,4.4501971831,4.1209014085,4.1209014085,553180,0.0,1.0
TCS,2017-08-07 00:00:00+00:00,4.6,4.75,4.5,4.71,269180,4.3278873239,4.4690140845,4.2338028169,4.4313802817,269180,0.0,1.0
TCS,2017-08-08 00:00:00+00:00,4.54,4.68,4.47,4.67,327585,4.2714366197,4.4031549296,4.2055774648,4.3937464789,327585,0.0,1.0
TCS,2017-08-09 00:00:00+00:00,4.6,4.63,4.4512,4.49,217045,4.3278873239,4.3561126761,4.1878895775,4.2243943662,217045,0.0,1.0
TCS,2017-08-10 00:00:00+00:00,4.4,4.58,4.31,4.54,594591,4.1397183099,4.3090704225,4.0550422535,4.2714366197,594591,0.0,1.0
TCS,2017-08-11 00:00:00+00:00,4.46,4.54,4.31,4.35,203126,4.1961690141,4.2714366197,4.0550422535,4.0926760563,203126,0.0,1.0
TCS,2017-08-14 00:00:00+00:00,4.64,4.65,4.38,4.49,210839,4.3655211268,4.3749295775,4.1209014085,4.2243943662,210839,0.0,1.0
TCS,2017-08-15 00:00:00+00:00,4.36,4.659,4.35,4.63,261278,4.102084507,4.3833971831,4.0926760563,4.3561126761,261278,0.0,1.0
TCS,2017-08-16 00:00:00+00:00,4.28,4.38,4.24,4.32,256333,4.0268169014,4.1209014085,3.9891830986,4.0644507042,256333,0.0,1.0
TCS,2017-08-17 00:00:00+00:00,4.33,4.38,4.2,4.24,191790,4.0738591549,4.1209014085,3.9515492958,3.9891830986,191790,0.0,1.0
TCS,2017-08-18 00:00:00+00:00,4.31,4.3961,4.2702,4.33,175432,4.0550422535,4.1360490141,4.0175966197,4.0738591549,175432,0.0,1.0
TCS,2017-08-21 00:00:00+00:00,4.16,4.33,4.02,4.15,270066,3.913915493,4.0738591549,3.7821971831,3.9045070423,270066,0.0,1.0
TCS,2017-08-22 00:00:00+00:00,4.15,4.21,4.06,4.17,148099,3.9045070423,3.9609577465,3.8198309859,3.9233239437,148099,0.0,1.0
TCS,2017-08-23 00:00:00+00:00,4.16,4.21,4.08,4.08,97699,3.913915493,3.9609577465,3.8386478873,3.8386478873,97699,0.0,1.0
TCS,2017-08-24 00:00:00+00:00,4.28,4.3,4.16,4.23,159323,4.0268169014,4.0456338028,3.913915493,3.9797746479,159323,0.0,1.0
TCS,2017-08-25 00:00:00+00:00,4.35,4.37,4.21,4.28,183027,4.0926760563,4.1114929577,3.9609577465,4.0268169014,183027,0.0,1.0
TCS,2017-08-28 00:00:00+00:00,4.29,4.4,4.23,4.37,153841,4.0362253521,4.1397183099,3.9797746479,4.1114929577,153841,0.0,1.0
TCS,2017-08-29 00:00:00+00:00,4.11,4.31,4.06,4.31,193349,3.8668732394,4.0550422535,3.8198309859,4.0550422535,193349,0.0,1.0
TCS,2017-08-30 00:00:00+00:00,4.11,4.17,4.08,4.15,113781,3.8668732394,3.9233239437,3.8386478873,3.9045070423,113781,0.0,1.0
TCS,2017-08-31 00:00:00+00:00,4.06,4.17,4.02,4.17,196772,3.8198309859,3.9233239437,3.7821971831,3.9233239437,196772,0.0,1.0
TCS,2017-09-01 00:00:00+00:00,4.22,4.22,4.0331,4.06,152042,3.9703661972,3.9703661972,3.7945222535,3.8198309859,152042,0.0,1.0
TCS,2017-09-05 00:00:00+00:00,4.11,4.245,4.02,4.19,123024,3.8668732394,3.9938873239,3.7821971831,3.9421408451,123024,0.0,1.0
TCS,2017-09-06 00:00:00+00:00,4.11,4.2,4.04,4.15,139240,3.8668732394,3.9515492958,3.8010140845,3.9045070423,139240,0.0,1.0
TCS,2017-09-07 00:00:00+00:00,4.2,4.22,4.12,4.14,113287,3.9515492958,3.9703661972,3.8762816901,3.8950985915,113287,0.0,1.0
TCS,2017-09-08 00:00:00+00:00,4.23,4.25,4.08,4.2,163561,3.9797746479,3.9985915493,3.8386478873,3.9515492958,163561,0.0,1.0
TCS,2017-09-11 00:00:00+00:00,4.18,4.23,4.16,4.22,114335,3.9327323944,3.9797746479,3.913915493,3.9703661972,114335,0.0,1.0
TCS,2017-09-12 00:00:00+00:00,4.1,4.28,4.08,4.18,184814,3.8574647887,4.0268169014,3.8386478873,3.9327323944,184814,0.0,1.0
TCS,2017-09-13 00:00:00+00:00,4.15,4.24,4.09,4.09,184621,3.9045070423,3.9891830986,3.848056338,3.848056338,184621,0.0,1.0
TCS,2017-09-14 00:00:00+00:00,4.15,4.21,4.1,4.17,177682,3.9045070423,3.9609577465,3.8574647887,3.9233239437,177682,0.0,1.0
TCS,2017-09-15 00:00:00+00:00,4.15,4.2,4.08,4.16,227779,3.9045070423,3.9515492958,3.8386478873,3.913915493,227779,0.0,1.0
TCS,2017-09-18 00:00:00+00:00,4.14,4.18,4.1,4.15,103380,3.8950985915,3.9327323944,3.8574647887,3.9045070423,103380,0.0,1.0
TCS,2017-09-19 00:00:00+00:00,4.19,4.26,4.11,4.17,157796,3.9421408451,4.008,3.8668732394,3.9233239437,157796,0.0,1.0
TCS,2017-09-20 00:00:00+00:00,4.21,4.22,4.12,4.16,158597,3.9609577465,3.9703661972,3.8762816901,3.913915493,158597,0.0,1.0
TCS,2017-09-21 00:00:00+00:00,4.25,4.31,4.18,4.2,182969,3.9985915493,4.0550422535,3.9327323944,3.9515492958,182969,0.0,1.0
TCS,2017-09-22 00:00:00+00:00,4.29,4.31,4.2,4.25,90075,4.0362253521,4.0550422535,3.9515492958,3.9985915493,90075,0.0,1.0
TCS,2017-09-25 00:00:00+00:00,4.24,4.43,4.2201,4.28,108691,3.9891830986,4.167943662,3.9704602817,4.0268169014,108691,0.0,1.0
TCS,2017-09-26 00:00:00+00:00,4.27,4.36,4.2408,4.25,60531,4.0174084507,4.102084507,3.9899357746,3.9985915493,60531,0.0,1.0
TCS,2017-09-27 00:00:00+00:00,4.28,4.38,4.24,4.3,128830,4.0268169014,4.1209014085,3.9891830986,4.0456338028,128830,0.0,1.0
TCS,2017-09-28 00:00:00+00:00,4.31,4.39,4.28,4.32,138095,4.0550422535,4.1303098592,4.0268169014,4.0644507042,138095,0.0,1.0
TCS,2017-09-29 00:00:00+00:00,4.21,4.34,4.19,4.31,128976,3.9609577465,4.0832676056,3.9421408451,4.0550422535,128976,0.0,1.0
TCS,2017-10-02 00:00:00+00:00,4.26,4.28,4.19,4.24,92552,4.008,4.0268169014,3.9421408451,3.9891830986,92552,0.0,1.0
TCS,2017-10-03 00:00:00+00:00,4.19,4.3,4.16,4.27,92998,3.9421408451,4.0456338028,3.913915493,4.0174084507,92998,0.0,1.0
TCS,2017-10-04 00:00:00+00:00,4.25,4.38,4.2,4.23,192738,3.9985915493,4.1209014085,3.9515492958,3.9797746479,192738,0.0,1.0
